Date_time,All sky irradiance,Clear sky irradiance,ALLSKY ICI,Temperature,Dew point,Wet bulb,Relative humidity,Precipitation,Surface pressure,Wind speed,Wind direction,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UV_INDEX,CLRSKY_SFC_PAR_TOT,QV2M
1/1/16,3.58,3.68,0.7,9.33,0.09,4.71,56.06,0,97.34,3.59,118.75,63.57,0.55,66.2,4.21
1/2/16,3.2,3.6,0.62,10.96,1.89,6.42,58.25,0,97.26,2.31,145.25,57.87,0.53,65.5,4.82
1/3/16,2.52,3.46,0.49,11.01,6.92,8.96,79.19,1.63,96.91,4.16,153.25,47.44,0.5,64.25,6.59
1/4/16,2.93,3.48,0.57,11.95,10.62,11.29,92.25,10.27,96.35,3.62,161.19,55.34,0.49,65.82,8.36
1/5/16,0.78,3.42,0.15,11.8,10.69,11.24,93.12,24.15,96.7,6.47,216.12,16.23,0.21,64.96,8.36
1/6/16,2.17,3.5,0.41,11.11,9.13,10.12,88.06,13.47,96.98,5.95,237.38,41.66,0.44,65.43,7.51
1/7/16,2.26,3.68,0.43,10.58,8.23,9.4,85.81,23.3,96.74,7.04,264.31,42.86,0.43,68.17,7.08
1/8/16,3.26,3.73,0.62,9.76,6.01,7.89,78.5,0.83,97.12,2.95,265.38,59.17,0.48,68.44,6.04
1/9/16,2.89,3.58,0.55,10.22,6.54,8.37,79.69,0.49,97.57,1.65,191,53.73,0.49,66.09,6.23
1/10/16,2.13,3.39,0.41,10.73,8.12,9.43,85,0.79,97.53,2.31,190.38,40.72,0.4,62.63,7.02
1/11/16,3.08,3.76,0.58,10.19,3.21,6.7,65.81,0,97.75,4,57,56.35,0.48,68.21,5.07
1/12/16,3.95,3.93,0.74,10.65,-1.1,4.78,48.38,0,97.62,3.01,73.88,69.11,0.52,69.53,3.78
1/13/16,2.92,3.76,0.54,10.39,2.69,6.54,64.94,0.06,97.41,2.5,177.88,53.56,0.49,68.39,5.19
1/14/16,3.25,3.83,0.6,10.49,8.37,9.44,87.44,0.18,97.27,1.59,278.88,59.41,0.59,70.02,7.08
1/15/16,2.12,3.68,0.39,10.61,9.25,9.93,91.69,0.56,97.28,2.24,244.75,40.37,0.45,69.18,7.57
1/16/16,3.2,3.68,0.59,12.51,8.56,10.54,79.56,0.05,97.46,1.77,149.88,60.1,0.56,69.16,7.26
1/17/16,3.27,3.74,0.59,14.17,7.57,10.87,66.75,0.01,97.47,2.16,142.31,60.68,0.6,69.2,6.77
1/18/16,2.23,3.82,0.4,12.36,9.62,10.99,84.19,0.08,97.54,1.8,254.75,43.11,0.51,71.84,7.75
1/19/16,2.72,3.87,0.48,13.49,10.3,11.9,84.56,0.1,97.59,2.45,223.38,51.84,0.57,72.69,8.12
1/20/16,3.21,4.01,0.57,13.76,11.31,12.53,86.81,0.19,97.6,2.17,228.38,59.95,0.64,74.32,8.61
1/21/16,3.38,4.04,0.59,14.05,6.89,10.48,66.19,0,97.59,4.4,117.44,60.84,0.64,72.64,6.59
1/22/16,3.04,4.04,0.53,14.34,6.24,10.29,62,0,97.34,2.12,154.38,56.17,0.65,73.69,6.41
1/23/16,2.11,3.9,0.37,12.52,10.59,11.56,89.31,0.35,97.09,2.55,275.75,41.01,0.53,72.7,8.3
1/24/16,4.11,4.14,0.71,12.01,6.97,9.49,75.38,0.04,97.18,2.69,289.38,74.34,0.68,75.78,6.53
1/25/16,4.18,4.22,0.72,11.88,3.75,7.81,61.94,0,97.31,3.05,51.88,75.23,0.67,76.65,5.31
1/26/16,4.24,4.36,0.72,11.76,-0.38,5.69,46.69,0,97.7,4.88,60.81,74.97,-999,78.02,3.97
1/27/16,2.49,4.31,0.42,13.19,0.55,6.87,45.62,0,97.79,3.22,72.06,46.43,0.49,76.53,4.33
1/28/16,4.36,4.35,0.73,14.87,2.09,8.48,47.06,0,97.51,1.58,176.5,76.6,0.68,77.38,4.88
1/29/16,4.2,4.24,0.7,15.52,4.86,10.19,52.69,0.02,97.17,1.61,216.75,78.07,0.81,79.71,5.86
1/30/16,2.35,4.3,0.39,12.88,10.79,11.83,87.75,0.42,97.08,3.24,221.62,45.77,0.62,80.1,8.42
1/31/16,2.07,4.12,0.34,11.62,9.91,10.76,89.5,15.27,96.56,10.03,234.31,40.78,0.55,77.29,8
2/1/16,4.28,4.55,0.7,8.72,2.33,5.53,65.88,1.84,97,8.47,288.44,76.99,0.77,82.43,4.7
2/2/16,4.53,4.51,0.73,8.21,-1.42,3.4,55.06,0,97.6,2.3,175.88,81.41,0.73,82.11,3.72
2/3/16,4.55,4.53,0.73,8.63,-1.88,3.37,53,0,97.95,4.2,70.5,82.19,0.71,82.74,3.54
2/4/16,4.65,4.65,0.73,10.24,-2.64,3.8,44.19,0,97.91,5.04,62.81,82.2,0.74,83.18,3.36
2/5/16,4.73,4.71,0.74,12.65,0.04,6.34,44.44,0,97.96,6.06,63.81,84.35,0.77,85,4.03
2/6/16,4.83,4.81,0.76,13.49,0.06,6.78,43.12,0,97.79,5.62,72.38,84.88,0.82,85.45,4.09
2/7/16,4.89,4.88,0.76,14.92,1.4,8.15,43.12,0,97.54,5.13,73.5,86.32,0.87,86.96,4.52
2/8/16,4.95,4.96,0.76,16.39,2.99,9.69,43.81,0,97.5,5.59,66.25,86.76,-999,87.85,5
2/9/16,5.02,5,0.77,17.88,3.6,10.74,41.81,0,97.48,3.83,70.19,88.11,0.96,88.66,5.19
2/10/16,4.89,5.04,0.74,17.98,3.83,10.9,43.62,0,97.45,2.85,85.62,85.15,0.93,88.21,5.37
2/11/16,4.99,5.01,0.75,18.3,3.14,10.72,40.5,0,97.36,2.59,96.75,87.45,-999,88.72,5.13
2/12/16,4.94,4.94,0.73,18.38,3.85,11.12,42.62,0,97.31,2.44,135,87.69,1.01,88.61,5.55
2/13/16,4.31,4.97,0.63,18.68,5.16,11.92,46.38,0,97.2,1.55,185.12,76.51,0.98,88.18,6.16
2/14/16,4.49,5.04,0.66,18.92,4.15,11.54,42.44,0,97.09,2.72,53.56,80.36,1.01,89.71,5.62
2/15/16,5.13,5.11,0.74,19.49,6.12,12.81,44.06,0,97.02,3.73,58.25,92.14,1.03,92.73,6.16
2/16/16,5.31,5.29,0.77,20.67,5.78,13.23,41.5,0,96.73,2.17,78.06,94.09,1.18,94.62,6.1
2/17/16,4.41,5.16,0.63,15.79,8.15,11.97,67.69,0.18,96.67,4.8,184.06,80.85,1.13,94.46,7.39
2/18/16,3.69,5.01,0.52,13.76,11.5,12.62,87.25,1.94,96.94,3.37,253.25,70.43,1.01,94.69,8.79
2/19/16,5.22,5.31,0.73,12.59,7.65,10.12,76,0,97.24,2.51,298.06,94.14,1.11,96.69,6.9
2/20/16,5.23,5.29,0.73,13.86,5.69,9.77,65.31,0,97.25,2.27,294.94,93.91,-999,95.95,6.16
2/21/16,5.28,5.35,0.73,15.37,7.38,11.38,65.5,0,97.25,2.65,276.31,94.73,1.12,96.76,6.9
2/22/16,5.33,5.44,0.73,17.4,3.94,10.67,46.31,0.01,96.94,2.3,179,95.31,1.24,98.06,5.68
2/23/16,4.62,5.52,0.62,16.94,0.76,8.86,37.69,0,97.1,5.56,87.06,83.45,1.16,98.62,4.52
2/24/16,5.61,5.61,0.76,16.58,0.56,8.57,37.38,0,97.29,4.69,71.06,98.99,1.18,99.79,4.33
2/25/16,5.62,5.62,0.75,17.37,2.62,10,43.88,0,97.26,2.18,149.38,99.2,1.15,99.98,5.19
2/26/16,5.14,5.56,0.68,17.4,6.26,11.83,57.69,0,97.27,1.46,209,91.93,1.19,99.41,6.9
2/27/16,5.19,5.57,0.68,17.19,6.32,11.76,55.38,0,97.06,1.88,201.5,94.43,1.2,101.35,6.53
2/28/16,4.03,5.54,0.52,17.21,8.97,13.08,63.62,0,97.02,1.43,203.12,75.16,0.96,100.93,7.63
2/29/16,4.52,5.61,0.59,18.9,8.37,13.63,56.88,0,97.07,1.69,198.44,83.04,1.12,101.95,7.39
3/1/16,3.77,5.63,0.48,18.51,7.83,13.17,55,0,97.24,2,164.19,70.67,1.08,102.12,7.2
3/2/16,5.43,5.88,0.7,16.97,6.63,11.8,54.81,0,97.23,1.91,248.44,98.03,1.41,105.89,6.53
3/3/16,4.7,5.84,0.59,16.01,6.76,11.38,60.19,0,97.19,1.88,293.88,85.7,1.27,104.16,6.71
3/4/16,4.03,5.8,0.51,13.75,7.66,10.71,72.62,0.26,97.04,2.55,208.81,75.85,1.16,106.34,7.08
3/5/16,3.75,5.54,0.47,14.83,11.22,13.03,80.75,0.31,97.12,2.88,240.62,73.26,1.18,104.98,8.61
3/6/16,4.82,5.91,0.59,12.4,9.48,10.94,83.75,4.07,97.05,5.73,251.88,89.77,1.35,109.52,7.69
3/7/16,3.44,5.88,0.42,10.21,6.91,8.56,81.12,12.45,96.6,6.81,270.94,66.47,0.98,108.53,6.47
3/8/16,6.13,6.15,0.75,11.98,5.35,8.66,69.31,0.14,96.75,3.4,245.31,110.84,1.15,111.89,5.92
3/9/16,5.84,6.01,0.71,15.04,8.79,11.91,72.12,0.03,97.05,1.68,266.62,108,1.32,111.52,7.45
3/10/16,4.61,6.12,0.55,17.45,8.12,12.79,59.44,0,97.1,1.71,231.56,86.29,1.33,112.29,7.2
3/11/16,4.27,5.97,0.51,13.75,9.51,11.62,77.56,3.41,97.09,4.62,228.94,80.98,1.27,110.14,7.75
3/12/16,5.6,6.17,0.66,11.83,7.3,9.56,75.12,0.17,97.43,5.06,279.19,102.34,1.27,112.65,6.59
3/13/16,5.49,6.07,0.65,12.33,8.63,10.48,79.81,0.01,97.4,3.77,289.69,102.2,1.38,112.62,7.2
3/14/16,4.08,6.11,0.48,13.78,11.26,12.52,85.94,0.08,97.31,3.98,298.81,78.84,1.19,115.23,8.61
3/15/16,6.34,6.41,0.73,16.62,7.87,12.25,62.81,0.01,97.01,1.95,114,115.44,1.58,117.4,7.02
3/16/16,6.25,6.38,0.73,19.73,6.06,12.9,46.62,0,96.84,2.1,128.69,114.54,1.58,117.36,6.35
3/17/16,5.88,6.48,0.67,18.01,7.83,12.92,56.38,0,96.71,2.08,197.25,108.51,1.71,118.88,7.2
3/18/16,5.97,6.53,0.68,16.2,8.58,12.39,67.56,0,96.79,1.92,198.5,109.95,1.75,119.39,7.45
3/19/16,4.37,6.57,0.49,15.87,8.12,11.99,66.25,0,96.98,1.57,224.56,83.34,1.41,120.36,7.14
3/20/16,5.07,6.55,0.57,15.99,7.01,11.5,61.44,0,97.16,1.82,228.38,94.95,1.53,120.03,6.71
3/21/16,4.63,6.61,0.52,14.62,10.53,12.58,79.31,0,97.28,4.07,305.81,88.43,1.45,121.98,8.24
3/22/16,6.51,6.81,0.73,13.22,8.69,10.95,76.56,0,97.25,5.62,279.88,119.29,1.73,124.92,7.32
3/23/16,6.91,6.92,0.77,15.2,3,9.1,54.25,0,97.41,3.43,85.69,124.87,1.68,125.63,5.37
3/24/16,6.94,6.96,0.77,17.55,1.13,9.34,39.06,0,97.18,2.41,163.94,123.93,1.66,124.76,4.7
3/25/16,6.38,6.77,0.7,16.63,6.02,11.33,55.62,0,96.66,2.19,220.75,116.64,1.61,123.62,6.47
3/26/16,6.35,6.83,0.69,16.46,7.84,12.15,65.25,0.06,96.64,1.66,134.06,117.09,1.62,125.41,7.14
3/27/16,4.45,6.82,0.48,15.18,6.15,10.67,62.19,0.12,97.04,3.26,175.31,86.23,1.33,125.95,6.53
3/28/16,4.12,6.86,0.45,12.08,8.98,10.53,82.06,0.54,96.78,7.08,234.94,79.76,1.26,126.08,7.45
3/29/16,6.17,7.12,0.66,11.17,5.7,8.44,70.31,0.8,96.71,5.62,260.19,113.48,1.5,129.84,5.92
3/30/16,6.21,6.92,0.66,10.83,5.63,8.23,71.94,1.6,96.92,3.16,265.5,114.23,1.47,126.38,5.92
3/31/16,7.07,7.13,0.75,12.76,6.3,9.53,71.5,0,97.1,3.39,309.31,128.95,1.74,130.27,6.29
4/1/16,5.53,7.02,0.58,14.62,8.94,11.79,73.25,0.09,97.33,1.96,219.31,103.75,1.52,129.58,7.45
4/2/16,7.06,7.2,0.74,18.15,6.98,12.57,55.56,0,97.38,1.55,145.5,129.53,1.74,132.35,6.71
4/3/16,6.05,7.24,0.63,19.32,6.4,12.87,49.88,0,97.11,2.1,189.12,112.4,1.65,132.37,6.59
4/4/16,7.02,7.29,0.73,18.44,7.37,12.9,54.25,0,97.25,2.72,281.19,128.17,1.9,132.79,6.84
4/5/16,5.7,7.23,0.59,20.37,7.52,13.94,48.88,0.03,97.22,0.78,165.25,105.23,1.64,129.94,7.08
4/6/16,4.84,7.08,0.49,18.97,7.87,13.41,55.88,0.03,97.3,2.5,145.44,91.91,1.48,129.46,7.26
4/7/16,1.84,6.71,0.19,15.39,12.95,14.17,85.69,6.48,96.92,2.25,256.75,40.12,0.72,127.41,9.64
4/8/16,3.77,6.85,0.38,14.48,12.08,13.28,86.44,3.97,96.83,3,238.5,74.36,1.23,127.51,9.09
4/9/16,3.34,7.16,0.34,13.8,11.61,12.7,87.56,2.72,96.79,4.45,190.31,67.62,1.11,134.38,8.85
4/10/16,6.65,7.21,0.67,14.32,10.2,12.26,78.88,5.72,96.73,3.83,199.38,124.58,1.7,134.7,8.12
4/11/16,5.78,7.12,0.58,15.06,11.01,13.04,78.56,3.13,97.19,1.85,230.25,110.45,1.61,133.08,8.48
4/12/16,6.64,7.38,0.66,15.77,11.25,13.51,77.81,0.12,97.43,2.69,306.31,124.72,1.78,137.25,8.61
4/13/16,5.92,7.47,0.59,15.87,10.26,13.06,74.31,0.03,97.23,2.62,306.62,111.84,1.78,138.73,8.18
4/14/16,7.12,7.48,0.7,14.82,9.09,11.95,72.94,0.01,96.86,3.93,277.25,131.43,1.93,137.43,7.57
4/15/16,7.52,7.77,0.74,15.11,7.44,11.28,64.62,0,96.67,4.42,255.25,136.91,1.97,141.12,6.9
4/16/16,7.99,8.01,0.78,17.6,1.84,9.72,39.75,0,97.02,4.11,198.88,143.62,2.12,144.1,4.82
4/17/16,8.01,8.03,0.78,20.14,3.23,11.69,38.5,0,97.08,3.48,79.38,143.23,2.19,143.61,5.37
4/18/16,7.89,7.92,0.77,21.64,2.76,12.2,33.12,0,97.12,2.36,167.06,142.4,2.09,143.03,5.13
4/19/16,7.72,7.92,0.75,22.36,4.99,13.68,36,0,96.9,2.54,168,140.09,2,143.3,5.98
4/20/16,7.9,8,0.77,21.05,5.8,13.43,42.81,0,96.78,2.42,270.94,141.62,2.07,143.41,6.41
4/21/16,7.46,7.9,0.72,18.61,7.31,12.96,54.25,0,96.68,2.9,287.75,135.61,2.05,142.62,6.96
4/22/16,7.03,7.87,0.67,15.72,11.36,13.54,77.94,0.09,96.9,4,293.81,131.41,2.09,145.55,8.73
4/23/16,7.81,7.96,0.74,15.53,8.73,12.13,67.44,0.03,97.03,4.2,300.75,143.44,2.17,145.89,7.39
4/24/16,6.07,7.72,0.58,15.24,9.57,12.4,72.69,0.19,96.76,3.98,229.38,113.59,1.72,140.76,7.87
4/25/16,6.44,8.08,0.61,12.67,7.54,10.1,72.5,0.18,96.8,6.28,260.38,119.16,1.8,145.75,6.77
4/26/16,7.66,7.89,0.73,13.84,6.68,10.26,65,0,96.91,3.33,272.31,139.74,1.82,143.33,6.35
4/27/16,6.75,7.73,0.63,13.37,8.79,11.08,75.88,0.09,96.57,4.37,239.5,126.56,1.87,142.62,7.39
4/28/16,6.07,7.77,0.57,12.21,8.24,10.23,77.62,0.06,96.62,5.12,258.5,113.98,1.62,142.46,7.08
4/29/16,5.5,7.81,0.52,13.72,10.15,11.94,80.44,0.19,96.95,3.64,255.75,104.83,1.53,144.02,8
4/30/16,5.62,7.75,0.52,12.65,9.15,10.9,80.5,0.25,96.49,4.26,260.94,105.86,1.6,141.57,7.57
5/1/16,6.16,7.85,0.57,15.25,9.83,12.54,73.25,0.09,96.73,1.88,229.88,117.13,1.7,145.67,7.87
5/2/16,7.62,7.94,0.71,17.61,9.78,13.69,65.69,0.02,96.98,1.87,178.62,141.9,2.12,146.98,7.93
5/3/16,6.38,7.99,0.59,18.38,9.76,14.07,63.38,0.01,96.87,2.1,190.44,121.77,2.01,148.22,7.93
5/4/16,5.8,8.06,0.53,15.42,9.82,12.62,72.81,0.07,96.81,3.11,209.5,110.73,1.9,148.87,7.87
5/5/16,4.81,7.87,0.45,13.76,10.26,12.01,80.19,2.7,96.68,4.41,233.5,94.11,1.59,146.29,8.12
5/6/16,6.15,7.95,0.56,13.2,10.65,11.93,85.25,5.58,96.66,3.73,220.19,118.31,1.67,148.4,8.3
5/7/16,6.76,7.87,0.62,14.3,9.89,12.09,77,0.79,96.85,3.14,234.19,127.43,1.71,145.84,7.87
5/8/16,7.52,7.89,0.69,14.83,9.95,12.39,74.75,0.11,96.84,3.16,279.75,140.23,1.88,146.19,7.93
5/9/16,7.02,7.95,0.64,15.77,11.42,13.59,77.31,0.06,96.82,3.34,287.56,133.38,2.02,148.86,8.73
5/10/16,4.95,8.06,0.45,15.96,11.64,13.8,77.69,0.1,96.93,3.02,284.81,97.35,1.73,149.95,8.85
5/11/16,4.63,8.27,0.42,18.23,10.62,14.42,67.12,0.02,96.97,2.14,311.62,90.76,1.73,152.26,8.36
5/12/16,4.14,8.27,0.38,19.07,9.85,14.46,61.25,0,96.99,2.18,193.38,82.49,1.59,152.04,7.93
5/13/16,5.54,8.31,0.5,17.3,9.79,13.54,66.06,0.01,97.02,2.81,207.69,107.92,2.02,153.7,7.93
5/14/16,3.38,8.33,0.3,14.82,11.08,12.95,79.56,0.03,96.88,3.73,265.25,68.95,1.35,154.02,8.54
5/15/16,4.2,8.05,0.38,15.11,12.37,13.74,84.38,0.07,96.78,4.75,245.19,84.44,1.48,149.41,9.28
5/16/16,5.54,8.18,0.5,14.97,11.62,13.3,81.44,0.03,96.67,3.73,250.94,107.52,1.8,151.87,8.85
5/17/16,5.17,8.04,0.46,16.49,12.57,14.53,79.5,0.11,96.68,3.1,278.5,100.36,1.63,148.63,9.4
5/18/16,4.24,8.2,0.38,18.43,11.7,15.07,70.06,0.01,96.89,2.88,309.06,84.95,1.48,152.59,8.97
5/19/16,4.17,8.31,0.38,16.76,10.47,13.62,70.38,0,96.71,2.98,230.38,84.35,1.52,154.77,8.24
5/20/16,7.08,8.53,0.63,13.48,9.19,11.33,76.69,0,96.68,5.18,222.25,134.29,2.23,157.6,7.57
5/21/16,8.18,8.53,0.73,13.12,7.73,10.42,71.5,0,97.03,4.74,256.62,151.56,2.37,156.73,6.84
5/22/16,8.26,8.52,0.73,14.31,8.64,11.48,71.12,0,97.05,4.33,279.69,152.91,2.34,156.69,7.26
5/23/16,6.84,8.27,0.61,13.84,9.08,11.46,74.69,0,96.81,4.34,251.06,129.48,2.05,152.27,7.45
5/24/16,7.14,8.4,0.63,14.1,9.99,12.05,77.56,0.03,97.01,4.3,253.56,135.13,2.13,155.57,7.93
5/25/16,7.62,8.17,0.67,14.23,9.29,11.76,73.75,0.03,97.23,4.89,274.88,141.95,1.99,149.93,7.57
5/26/16,5.41,8.23,0.48,15.29,11.28,13.29,78.62,0.02,97.11,3.55,267.31,105.6,1.61,153.03,8.61
5/27/16,5.83,8.41,0.52,17.5,10.81,14.15,69.88,0.01,96.69,2.49,290.12,113.82,1.95,156.62,8.48
5/28/16,3.97,8.41,0.35,16.87,10.58,13.73,71.62,0.08,96.63,2.88,247.31,80.48,-999,157.77,8.36
5/29/16,5.77,8.29,0.51,15.69,11.36,13.52,77.25,0.18,96.94,3.01,263.12,112.66,1.75,154.63,8.67
5/30/16,5.2,8.18,0.46,17.69,11.73,14.7,72.38,0.13,96.9,3.38,279.88,102.29,1.63,151.45,8.97
5/31/16,3.13,8.16,0.27,17.62,11.75,14.68,72.06,0.01,96.62,2.79,246.38,65.11,-999,152.85,8.97
6/1/16,3.13,8.27,0.27,17.32,9.93,13.62,66,0,96.75,2.77,205.12,65.07,1.21,153.57,7.93
6/2/16,5.29,8.5,0.46,22.52,9.43,15.98,48.25,0,96.87,2.13,183.19,104.16,1.84,157.94,7.81
6/3/16,5.98,8.68,0.52,24.67,7.91,16.3,39,0,96.93,2.47,203.19,115.06,2.07,159.21,7.32
6/4/16,5.47,8.62,0.48,24.45,6.67,15.56,38.75,0,96.83,2.13,233.56,107.02,1.95,158.61,7.14
6/5/16,4.82,8.57,0.42,20.84,9.73,15.29,53.81,0,96.67,2.4,266,94.83,1.91,158.67,8.06
6/6/16,5.17,8.44,0.45,17.48,8.97,13.23,60.5,0.01,96.52,2.35,241.81,101.91,2.02,156.73,7.51
6/7/16,3.79,8.4,0.33,16.74,11.15,13.94,71.75,0.02,96.63,2.05,243.81,76.96,1.6,156.95,8.61
6/8/16,3.7,8.38,0.32,19.64,10.95,15.3,62.94,0.02,96.56,2.2,213.94,75.95,1.56,157.49,8.54
6/9/16,3.66,8.44,0.32,18.75,11.53,15.14,67.06,0.03,96.63,3.05,202.44,73.56,1.51,157.78,8.85
6/10/16,4.92,8.41,0.43,19.3,11.46,15.38,66.69,0.01,96.7,3.92,201.88,97.45,1.84,157.5,8.85
6/11/16,4.68,8.29,0.41,17.43,12.03,14.73,73.44,0.02,96.84,5.23,202.06,93.83,1.7,154.45,9.09
6/12/16,6.96,8.58,0.61,15.86,10.83,13.34,73.88,0.02,97.15,4.09,217.19,133.55,2.19,159.77,8.36
6/13/16,6.78,8.53,0.59,16.16,10.23,13.19,70.56,0.02,97.22,3.45,278.19,129.64,2.06,157.91,8.12
6/14/16,4.54,8.56,0.4,16.83,11.83,14.33,74.62,0.02,96.91,3.27,261.81,91.8,1.75,160.05,8.97
6/15/16,7.7,8.69,0.67,15.94,10.44,13.19,72.44,0,96.98,3.51,247.31,146.01,2.52,161.16,8.18
6/16/16,8.49,8.65,0.74,18.15,9.63,13.89,62.19,0,97.05,3.34,291.19,160.08,2.81,161.88,7.81
6/17/16,8.62,8.75,0.75,21.7,8.39,15.05,48.38,0,97.08,3.3,306.44,160.73,2.92,162.06,7.39
6/18/16,5.8,8.53,0.51,24.17,8.51,16.33,43.12,0,97.05,3.74,312.31,113.52,2.23,160.11,7.63
6/19/16,8.32,8.58,0.73,29.11,6.87,17.99,28.56,0,96.75,3.83,315.56,158.13,2.93,161.56,6.96
6/20/16,8.36,8.49,0.73,30.06,8.25,19.15,31.19,0,96.66,3.14,280,157.54,2.91,158.77,7.69
6/21/16,4.58,8.1,0.4,25.16,14.8,19.98,55.19,0,96.86,3.17,225.38,91.69,1.79,151.47,10.99
6/22/16,5.21,8.32,0.45,22.4,12.73,17.56,59.81,0,96.87,3.07,202.62,103.82,2.12,157.47,9.77
6/23/16,5.35,8.42,0.47,20.19,13.09,16.64,66.19,0,96.88,2.74,212.62,106.61,2.09,157.9,9.83
6/24/16,4.61,8.53,0.4,20.18,10.51,15.34,59.38,0,96.78,2.65,211.62,93.49,1.98,160.08,8.42
6/25/16,5.35,8.54,0.47,22.18,10.28,16.23,53.94,0,96.6,1.96,194.94,105.48,2.12,157.83,8.3
6/26/16,5.49,8.36,0.48,25.05,12.62,18.83,49.12,0,96.72,2.02,177.25,109.5,2.16,157.48,9.58
6/27/16,5.56,8.22,0.48,25.98,10.63,18.3,42.81,0,96.88,2.66,195.19,109.41,2.15,154.3,8.73
6/28/16,5.73,8.41,0.5,26.24,7.51,16.87,34.25,0,96.84,2.24,230.38,112.98,2.23,156.63,7.26
6/29/16,6.9,8.33,0.6,23.35,9.98,16.66,45.56,0,96.73,1.98,210.88,133.07,2.64,155.62,8.3
6/30/16,4.38,8.42,0.38,23.51,11.98,17.74,53.69,1.94,96.63,2.79,215.44,89.12,1.91,157.57,9.34
7/1/16,4.86,8.58,0.42,20.98,12.73,16.86,63.12,0.99,96.73,3.85,203.56,95.65,1.88,157.72,9.58
7/2/16,7.28,8.67,0.64,19.51,10.4,14.95,61.12,0.5,96.98,3.88,198.06,137.7,2.65,159.51,8.3
7/3/16,5.7,8.59,0.5,18.55,11,14.78,65.12,0.77,97.13,2.64,209.81,111.73,2.27,159.93,8.48
7/4/16,7.8,8.66,0.69,17.92,10.82,14.37,67,1.12,97.1,2.48,235.69,147.08,2.92,160.59,8.42
7/5/16,7.79,8.61,0.69,17.34,11.25,14.3,70.25,0.01,97,3.11,228.94,147.16,2.88,159.77,8.67
7/6/16,7.06,8.49,0.62,18.43,11.87,15.15,69.12,0.01,96.97,2.63,242.38,135.73,2.68,159,9.03
7/7/16,6.11,8.52,0.54,19.07,11.68,15.37,66.12,0.01,96.9,2.51,226.31,119.55,2.43,159.79,8.97
7/8/16,6.65,8.54,0.59,20.63,11.46,16.05,61.44,0.01,96.95,2.37,216.69,128.15,2.55,159.59,8.97
7/9/16,6.82,8.46,0.6,21.72,11,16.36,57.06,0,97.03,2.34,210.69,131.27,2.64,158.79,8.79
7/10/16,7.54,8.45,0.66,21.3,12.93,17.11,64.44,0,96.85,2.78,229.44,144.84,2.94,159.48,9.83
7/11/16,6.69,8.42,0.59,18.72,11.84,15.28,69.06,0,96.69,3.84,199.5,130.43,2.69,158.6,9.16
7/12/16,6.26,8.46,0.55,19.1,12.81,15.95,70.31,0,96.77,2.4,215.94,122.59,2.51,159.32,9.58
7/13/16,6.73,8.46,0.59,21.83,10.69,16.26,57.38,0,96.91,2.18,180.44,128.97,2.58,157.84,8.73
7/14/16,6.48,8.49,0.58,22.96,9.11,16.03,47.62,0,96.99,2.23,243,124.79,2.5,158.35,7.93
7/15/16,6.66,8.39,0.59,21.83,9.03,15.44,51.56,0.01,96.91,2.9,214.12,128.85,2.5,157.8,8
7/16/16,5.91,8.27,0.52,21.26,6.58,13.92,46.25,0.02,96.8,2.38,212.88,115.89,2.27,156.75,7.08
7/17/16,6.68,8.23,0.59,21.66,8.69,15.18,49.62,0.03,96.9,2.72,202.94,130.67,2.55,156.62,7.87
7/18/16,7.65,8.23,0.68,22.25,10.46,16.36,51,0,97.08,2.8,207.69,147.11,2.84,156.61,8.36
7/19/16,7.69,8.29,0.69,24.07,8.59,16.33,41.62,0,97.02,2.31,221.5,147.13,2.86,156.76,7.45
7/20/16,7.32,8.19,0.66,25.35,9.98,17.66,41.69,0,96.94,2.3,288.31,141.52,2.71,156.1,8.24
7/21/16,7.98,8.22,0.72,27.53,10.3,18.91,37.75,0,96.91,2.7,303.31,152.3,-999,156.09,8.48
7/22/16,8.05,8.29,0.73,28.93,9.3,19.12,34,0,96.8,2.49,244.19,152.81,2.95,156.38,8.18
7/23/16,7.08,8.22,0.64,27.29,10.39,18.83,39.31,0,96.58,4.02,188.75,134.96,2.56,154.45,8.97
7/24/16,6.92,8.03,0.62,25.75,10.4,18.07,42.12,0,96.74,3.41,197.31,134.49,2.59,152.87,8.73
7/25/16,5.56,7.78,0.5,25.83,14.08,19.95,50.25,0,96.85,2.35,220.38,110.88,2.19,150.35,10.56
7/26/16,7.1,7.83,0.64,27.3,11.44,19.37,39.31,0,96.71,2.08,268.38,139.73,2.68,152.48,8.85
7/27/16,7.13,7.87,0.65,26.38,11.76,19.07,42,0,96.79,2.45,276.62,139,2.62,151.84,9.09
7/28/16,7.49,7.81,0.68,26.57,11.26,18.91,41,0,96.7,2.55,264.19,145.2,2.65,150.32,8.91
7/29/16,6.13,7.63,0.56,26.01,13.62,19.81,49.06,0.01,96.54,2.39,248.81,121.26,2.26,146.24,10.25
7/30/16,5.91,7.45,0.54,25.07,16.3,20.69,60.56,0.02,96.6,3.99,187.38,117.18,2.26,144.35,12.15
7/31/16,6.74,7.6,0.62,23.76,15.4,19.58,61.69,0.36,96.75,3.63,206.88,132.48,2.54,146.84,11.41
8/1/16,7.15,7.72,0.66,23.85,15.58,19.72,62.38,0.08,96.89,2.4,228.5,139.14,2.51,148.66,11.47
